initializeSLiMOptions(dimensionality = 'x');
initializeMutationType(1, 0.5, "n", 0, 1);
initializeMutationType(2, 0.5, "n", 0, 1);
initializeGenomicElementType(1, c(m1, m2), c(10, 1));
initializeGenomicElement(g1, 0, 99999);
initializeMutationRate(1e-07);
initializeRecombinationRate(1e-08);

// Starting run at generation <start>:
1 

gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1   0.00   0.00  0.00  0.00   94  104  1.00  0.40 
    2   0.02   0.00  0.01  0.00  105   96  1.00  0.40 
    3  -0.00   0.00  0.02  0.00  110  108  1.00  0.40 
    4  -0.03   0.00  0.03  0.00   88   83  1.00  0.40 
    5  -0.05   0.00  0.07  0.00  102  105  1.00  0.40 
    6  -0.05   0.00  0.11  0.00  110   82  1.00  0.40 
    7  -0.07   0.00  0.17  0.00  112  104  1.00  0.40 
    8  -0.06   0.00  0.23  0.00   88   93  1.00  0.40 
    9  -0.11   0.00  0.26  0.00  101  101  1.00  0.40 
   10  -0.13   0.00  0.35  0.00  112   95  1.00  0.40 
   11  -0.19   0.00  0.53  0.00   90   90  1.00  0.40 
   12  -0.27   0.00  0.59  0.00  100   93  1.00  0.40 
   13  -0.47   0.00  0.64  0.00   99  117  1.00  0.40 
   14  -0.59   0.00  0.74  0.00  113  105  1.00  0.40 
   15  -0.67   0.00  0.78  0.00  108   96  1.00  0.40 
   16  -1.01   0.00  0.75  0.00   98   92  1.00  0.40 
   17  -1.02   0.00  0.75  0.00  109   89  1.00  0.40 
   18  -1.14   0.00  0.77  0.00   88  107  1.00  0.40 
   19  -1.15   0.00  0.75  0.00  111   94  1.00  0.40 
   20  -1.03   0.00  0.80  0.00   95  100  1.00  0.40 
   21  -1.02   0.00  0.80  0.00   99  103  1.00  0.40 
   22  -0.96   0.00  0.85  0.00  108   98  1.00  0.40 
   23  -1.06  -0.01  0.83  0.01  105  100  1.00  0.40 
   24  -0.89  -0.01  0.89  0.01  101   92  1.00  0.40 
   25  -0.95   0.00  0.90  0.00  106  100  1.00  0.40 
   26  -0.94   0.00  0.87  0.00  101  100  1.00  0.40 
   27  -1.01   0.00  0.86  0.00  101  101  1.00  0.40 
   28  -1.03   0.02  0.84  0.01   93  100  1.00  0.40 
   29  -1.21   0.02  0.78  0.01   90  112  1.00  0.40 
   30  -1.30   0.00  0.76  0.00   97  110  1.00  0.40 
   31  -1.20   0.00  0.78  0.00   95  103  1.00  0.40 
   32  -1.33   0.00  0.76  0.00  104   96  1.00  0.40 
   33  -1.23   0.00  0.83  0.00  102   99  1.00  0.40 
   34  -1.42   0.00  0.75  0.00   95   86  1.00  0.40 
   35  -1.31   0.00  0.78  0.00  112  107  1.00  0.40 
   36  -1.16   0.00  0.86  0.00  108   97  1.00  0.40 
   37  -1.15   0.00  0.88  0.00   94  106  1.00  0.40 
   38  -1.12   0.00  0.90  0.00  104   92  1.00  0.40 
   39  -1.02   0.00  0.93  0.00   98  102  1.00  0.40 
   40  -1.05   0.00  0.95  0.00  109  101  1.00  0.40 
   41  -1.08   0.00  0.93  0.00   98   93  1.00  0.40 
   42  -0.90   0.00  1.02  0.00   93  100  1.00  0.40 
   43  -1.06   0.00  1.02  0.00  105   99  1.00  0.40 
   44  -1.09   0.00  0.98  0.00   90  109  1.00  0.40 
   45  -1.14   0.00  0.93  0.00  100  108  1.00  0.40 
   46  -1.12   0.00  0.99  0.00   86  111  1.00  0.40 
   47  -1.19   0.00  0.99  0.00  105  105  1.00  0.40 
   48  -0.99   0.00  1.01  0.00   98  102  1.00  0.40 
   49  -1.19  -0.00  0.93  0.01   94  111  1.00  0.40 
   50  -1.22  -0.00  0.93  0.02   98  102  1.00  0.40 
   51  -1.23  -0.00  0.99  0.01  106   93  1.00  0.40 
   52  -1.61  -0.00  0.95  0.02   93   98  1.00  0.40 
   53  -1.47  -0.00  1.02  0.02   95   96  1.00  0.40 
   54  -1.57  -0.00  1.06  0.03  114  107  1.00  0.40 
   55  -1.67  -0.00  1.05  0.01   87   91  1.00  0.40 
   56  -1.78  -0.00  1.04  0.01  105  104  1.00  0.40 
   57  -1.77  -0.00  1.03  0.02   93   88  1.00  0.40 
   58  -1.74  -0.00  1.04  0.01   88   90  1.00  0.40 
   59  -1.89  -0.00  1.03  0.01  113  101  1.00  0.40 
   60  -1.93  -0.00  1.00  0.02   93   96  1.00  0.40 
   61  -1.99  -0.00  1.06  0.03  106   97  1.00  0.40 
   62  -2.12  -0.00  1.14  0.02  105  104  1.00  0.40 
   63  -2.24  -0.00  1.21  0.03   83  103  1.00  0.40 
   64  -2.18  -0.00  1.19  0.04   95  105  1.00  0.40 
   65  -2.39  -0.00  1.14  0.04   97   89  1.00  0.40 
   66  -2.58  -0.00  1.09  0.05   87   95  1.00  0.40 
   67  -2.71  -0.00  1.14  0.03  109   99  1.00  0.40 
#WARNING (Genome_Class::ExecuteMethod_removeMutations): removeMutations() should probably not be called from an late() event in a nonWF model; the removed mutation(s) will still influence fitness values until partway through the next generation.
   68  -2.73  -0.00  1.10  0.04  121  109  1.00  0.40 
   69  -0.97  -0.00  0.64  0.02   97   94  1.00  0.40 
   70  -1.10  -0.00  0.69  0.04   99  101  1.00  0.40 
   71  -1.09  -0.00  0.73  0.01   95   93  1.00  0.40 
   72  -1.15  -0.00  0.72  0.02   98  100  1.00  0.40 
   73  -1.20   0.00  0.71  0.00   93   92  1.00  0.40 
   74  -1.19   0.00  0.62  0.00  106  107  1.00  0.40 
   75  -1.25   0.00  0.62  0.00  110  100  1.00  0.40 
   76  -1.40  -0.01  0.73  0.01   92  102  1.00  0.40 
   77  -1.52  -0.02  0.81  0.02   88   94  1.00  0.40 
   78  -1.70  -0.00  0.93  0.02   92   92  1.00  0.40 
   79  -1.66  -0.00  0.91  0.02   98  109  1.00  0.40 
   80  -1.70  -0.00  0.95  0.02   88  101  1.00  0.40 
   81  -1.76  -0.01  0.99  0.03  109  104  1.00  0.40 
   82  -1.97  -0.03  1.15  0.03   79  104  1.00  0.40 
   83  -0.74  -0.03  0.76  0.03   93   94  1.00  0.40 
   84  -0.89  -0.03  0.89  0.04  105  107  1.00  0.40 
   85  -1.03  -0.03  0.95  0.03   96   89  1.00  0.40 
   86  -1.31  -0.01  1.06  0.01  100   90  1.00  0.40 
   87  -1.46  -0.01  1.14  0.01  108  112  1.00  0.40 
   88  -1.62  -0.01  1.20  0.01   93   89  1.00  0.40 
   89  -1.73  -0.02  1.19  0.02  112  106  1.00  0.40 
   90  -1.79  -0.02  1.19  0.02  104  103  1.00  0.40 
   91  -1.85  -0.02  1.15  0.02  113   95  1.00  0.40 
   92  -1.85  -0.03  1.17  0.04  105  107  1.00  0.40 
   93  -1.88  -0.04  1.17  0.06   98   97  1.00  0.40 
   94  -1.88  -0.06  1.16  0.07   89  118  1.00  0.40 
   95  -1.91  -0.11  1.20  0.14  115  103  1.00  0.40 
   96  -1.91  -0.14  1.24  0.16   99  104  1.00  0.40 
   97  -1.90  -0.20  1.25  0.22   94  109  1.00  0.40 
   98  -1.85  -0.19  1.22  0.20  102   95  1.00  0.40 
   99  -1.89  -0.23  1.22  0.22  100  106  1.00  0.40 
  100  -1.90  -0.30  1.21  0.27  112   97  1.00  0.40 
  101  -1.90  -0.39  1.24  0.33  107   97  1.00  0.40 
  102  -1.91  -0.48  1.29  0.38  101   91  1.00  0.40 
  103  -1.94  -0.54  1.31  0.41  103   99  1.00  0.40 
  104  -1.97  -0.61  1.37  0.44  103  101  1.00  0.40 
  105  -1.96  -0.63  1.30  0.45   98  116  1.00  0.40 
  106  -2.02  -0.68  1.32  0.46   88  102  1.00  0.40 
  107  -0.09  -0.52  0.29  0.40   98  100  1.00  0.40 
  108  -0.14  -0.42  0.33  0.35   94   94  1.00  0.40 
  109  -0.18  -0.32  0.30  0.29   93  106  1.00  0.40 
  110  -0.34  -0.26  0.30  0.24   89   88  1.00  0.40 
  111  -0.40  -0.23  0.35  0.21   97   90  1.00  0.40 
  112  -0.62  -0.19  0.44  0.18  105   99  1.00  0.40 
  113  -0.80  -0.21  0.48  0.20   96  109  1.00  0.40 
  114  -1.08  -0.15  0.60  0.15   95  111  1.00  0.40 
  115  -1.68  -0.17  0.70  0.16   91  105  1.00  0.40 
  116  -2.21  -0.14  0.73  0.14   99  122  1.00  0.40 
  117  -2.70  -0.11  0.90  0.11   97   99  1.00  0.40 
  118  -2.68  -0.14  0.91  0.14   98  103  1.00  0.40 
  119  -2.88  -0.17  0.91  0.16  112  107  1.00  0.40 
  120  -3.02  -0.22  0.93  0.21  106  101  1.00  0.40 
  121  -3.10  -0.25  0.89  0.23  106  103  1.00  0.40 
