initializeSLiMOptions(dimensionality = 'x');
initializeMutationType(1, 0.5, "n", 0, 1);
initializeMutationType(2, 0.5, "n", 0, 1);
initializeGenomicElementType(1, c(m1, m2), c(10, 1));
initializeGenomicElement(g1, 0, 99999);
initializeMutationRate(1e-07);
initializeRecombinationRate(1e-08);

// Starting run at generation <start>:
1 

gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1   0.00   0.00  0.00  0.00 1000    7  1.00  0.40 
    2  -0.00   0.00  0.01  0.00 1039    7  1.00  0.40 
    3  -0.00  -0.04  0.02  0.10 1012    9  1.00  0.40 
    4   0.00  -0.04  0.02  0.12 1042    8  1.00  0.40 
    5  -0.00  -0.05  0.03  0.13 1001    7  1.00  0.40 
    6   0.01  -0.14  0.03  0.35  944    9  1.00  0.40 
    7   0.00  -0.11  0.04  0.29 1014   14  1.00  0.40 
    8  -0.01  -0.08  0.05  0.22  992   12  1.00  0.40 
    9  -0.01  -0.06  0.05  0.17  976   11  1.00  0.40 
   10  -0.01  -0.06  0.06  0.17 1020   11  1.00  0.40 
   11  -0.01  -0.06  0.07  0.18 1008   10  1.00  0.40 
   12  -0.01  -0.10  0.06  0.26 1007   13  1.00  0.40 
   13  -0.01  -0.08  0.09  0.22  963   12  1.00  0.40 
   14   0.01  -0.05  0.09  0.15  988   12  1.00  0.40 
   15  -0.00  -0.14  0.10  0.35 1007   11  1.00  0.40 
   16  -0.02  -0.22  0.10  0.45 1029   10  1.00  0.40 
   17  -0.02  -0.24  0.11  0.47 1018    8  1.00  0.40 
   18  -0.02  -0.23  0.12  0.46  972    7  1.00  0.40 
   19  -0.02  -0.17  0.12  0.39 1014   13  1.00  0.40 
   20  -0.01  -0.24  0.16  0.47 1003    8  1.00  0.40 
   21  -0.02  -0.22  0.18  0.45  989   13  1.00  0.40 
   22  -0.03  -0.16  0.18  0.38 1014    8  1.00  0.40 
   23  -0.03  -0.14  0.18  0.35 1043    9  1.00  0.40 
   24  -0.02  -0.13  0.20  0.32  950   10  1.00  0.40 
   25  -0.01  -0.05  0.20  0.15  995    6  1.00  0.40 
   26  -0.00  -0.04  0.21  0.10  987    9  1.00  0.40 
   27  -0.02  -0.04  0.20  0.10 1003    9  1.00  0.40 
   28  -0.02  -0.03  0.22  0.08  974   12  1.00  0.40 
   29  -0.01  -0.05  0.21  0.14  986   13  1.00  0.40 
   30  -0.01  -0.03  0.20  0.09  983   11  1.00  0.40 
   31  -0.00  -0.03  0.21  0.09  964   11  1.00  0.40 
   32  -0.02  -0.06  0.20  0.18  981   10  1.00  0.40 
   33  -0.00  -0.05  0.21  0.15 1014   12  1.00  0.40 
   34   0.01  -0.06  0.20  0.18  991   10  1.00  0.40 
   35   0.01  -0.09  0.20  0.26  994   10  1.00  0.40 
   36   0.02  -0.14  0.23  0.35 1046   11  1.00  0.40 
   37   0.03  -0.12  0.24  0.30  999    8  1.00  0.40 
   38   0.03  -0.09  0.25  0.24  950   11  1.00  0.40 
   39   0.03  -0.05  0.25  0.15 1008   12  1.00  0.40 
   40   0.03  -0.05  0.26  0.14 1020   13  1.00  0.40 
   41   0.00  -0.09  0.27  0.24 1029   11  1.00  0.40 
   42  -0.01  -0.12  0.28  0.30 1006    8  1.00  0.40 
   43  -0.02  -0.14  0.28  0.35 1060    9  1.00  0.40 
   44  -0.01  -0.26  0.28  0.49  968    6  1.00  0.40 
   45  -0.02  -0.28  0.29  0.49 1003    8  1.00  0.40 
   46  -0.04  -0.28  0.31  0.49  981    9  1.00  0.40 
   47  -0.05  -0.35  0.33  0.49 1041   10  1.00  0.40 
   48  -0.06  -0.39  0.35  0.48  997    9  1.00  0.40 
   49  -0.05  -0.44  0.37  0.42  993   10  1.00  0.40 
   50  -0.04  -0.53  0.37  0.28  979    6  1.00  0.40 
   51  -0.05  -0.54  0.36  0.25 1024   10  1.00  0.40 
   52  -0.04  -0.47  0.38  0.38 1027    8  1.00  0.40 
   53  -0.03  -0.54  0.35  0.25 1010   10  1.00  0.40 
   54  -0.02  -0.56  0.36  0.20  999    9  1.00  0.40 
   55  -0.02  -0.53  0.40  0.28 1016    6  1.00  0.40 
   56  -0.03  -0.57  0.40  0.18  995   10  1.00  0.40 
   57  -0.07  -0.57  0.40  0.17  987   11  1.00  0.40 
   58  -0.08  -0.57  0.39  0.17 1033   11  1.00  0.40 
   59  -0.07  -0.56  0.42  0.20  998    9  1.00  0.40 
   60  -0.08  -0.42  0.44  0.44  991    9  1.00  0.40 
   61  -0.09  -0.42  0.44  0.44 1043    9  1.00  0.40 
   62  -0.09  -0.46  0.43  0.40  987   11  1.00  0.40 
   63  -0.06  -0.51  0.44  0.31  977   13  1.00  0.40 
   64  -0.04  -0.49  0.42  0.35  996    9  1.00  0.40 
   65  -0.02  -0.54  0.44  0.24 1036    7  1.00  0.40 
   66  -0.04  -0.63  0.50  0.00 1025    9  1.00  0.40 
   67  -0.06  -0.63  0.52  0.00 1010   13  1.00  0.40 
   68  -0.04  -0.63  0.52  0.00  959    8  1.00  0.40 
   69  -0.04  -0.63  0.49  0.00  948   11  1.00  0.40 
   70  -0.05  -0.63  0.53  0.00 1019   10  1.00  0.40 
   71  -0.04  -0.63  0.48  0.00 1012   10  1.00  0.40 
   72  -0.05  -0.63  0.50  0.00  960   10  1.00  0.40 
   73  -0.01  -0.63  0.52  0.00 1045   10  1.00  0.40 
   74  -0.04  -0.63  0.55  0.00 1013   12  1.00  0.40 
   75  -0.04  -0.63  0.55  0.00  967   11  1.00  0.40 
   76  -0.04  -0.63  0.54  0.00 1034    9  1.00  0.40 
   77  -0.02  -0.63  0.56  0.00 1026   12  1.00  0.40 
   78  -0.01  -0.63  0.53  0.00  998    7  1.00  0.40 
   79   0.00  -0.63  0.52  0.00  995   11  1.00  0.40 
   80   0.02  -0.63  0.52  0.00 1019    9  1.00  0.40 
   81  -0.02  -0.63  0.51  0.00  992   12  1.00  0.40 
   82  -0.02  -0.63  0.52  0.00 1005    4  1.00  0.40 
   83  -0.01  -0.63  0.50  0.00  992    6  1.00  0.40 
   84   0.00  -0.63  0.48  0.00 1006    8  1.00  0.40 
   85   0.00  -0.63  0.48  0.00  984   11  1.00  0.40 
   86   0.01  -0.63  0.49  0.00 1003   11  1.00  0.40 
   87   0.03  -0.63  0.51  0.00  952   13  1.00  0.40 
   88   0.03  -0.63  0.52  0.00 1005   10  1.00  0.40 
   89   0.05  -0.63  0.52  0.00  946   14  1.00  0.40 
   90   0.09  -0.63  0.54  0.00 1003   11  1.00  0.40 
   91   0.15  -0.63  0.56  0.00  990    9  1.00  0.40 
   92   0.14  -0.63  0.56  0.00  976    8  1.00  0.40 
   93   0.14  -0.63  0.56  0.00 1019   10  1.00  0.40 
   94   0.13  -0.63  0.54  0.00  965   10  1.00  0.40 
   95   0.09  -0.63  0.55  0.00  958    9  1.00  0.40 
   96   0.12  -0.63  0.56  0.00 1010    7  1.00  0.40 
   97   0.13  -0.63  0.55  0.00  993   10  1.00  0.40 
   98   0.15  -0.63  0.58  0.00 1044    8  1.00  0.40 
   99   0.18  -0.63  0.60  0.00 1002   10  1.00  0.40 
  100   0.14  -0.63  0.61  0.00 1015   10  1.00  0.40 
  101   0.10  -0.63  0.63  0.00  977   11  1.00  0.40 
  102   0.06  -0.63  0.64  0.00  994   11  1.00  0.40 
  103   0.06  -0.55  0.66  0.08 1016   12  1.00  0.40 
  104   0.03  -0.63  0.65  0.00  999    8  1.00  0.40 
  105   0.02  -0.63  0.64  0.00  959    9  1.00  0.40 
  106  -0.00  -0.63  0.65  0.00 1026    8  1.00  0.40 
  107  -0.04  -0.63  0.66  0.00  976    8  1.00  0.40 
  108  -0.00  -0.63  0.65  0.00  976    7  1.00  0.40 
  109  -0.01  -0.63  0.63  0.00  977   13  1.00  0.40 
  110   0.00  -0.63  0.61  0.00 1007   11  1.00  0.40 
  111   0.02  -0.63  0.60  0.00 1026    6  1.00  0.40 
  112   0.02  -0.63  0.63  0.00  991   11  1.00  0.40 
  113   0.04  -0.63  0.61  0.00 1043   10  1.00  0.40 
  114   0.08  -0.63  0.63  0.00 1015   13  1.00  0.40 
  115   0.01  -0.63  0.64  0.00 1009   11  1.00  0.40 
  116  -0.00  -0.63  0.67  0.00 1008   12  1.00  0.40 
  117  -0.01  -0.63  0.68  0.00  981    8  1.00  0.40 
  118  -0.00  -0.63  0.65  0.00 1003    9  1.00  0.40 
  119   0.04  -0.63  0.60  0.00 1021   12  1.00  0.40 
  120   0.05  -0.63  0.60  0.00 1010    8  1.00  0.40 
  121   0.06  -0.63  0.65  0.00  956   12  1.00  0.40 
  122   0.02  -0.63  0.69  0.00  971   11  1.00  0.40 
  123   0.03  -0.63  0.70  0.00  971   12  1.00  0.40 
  124   0.06  -0.63  0.71  0.00  971   13  1.00  0.40 
  125   0.07  -0.63  0.73  0.00 1000   11  1.00  0.40 
  126   0.07  -0.63  0.70  0.00  986    6  1.00  0.40 
  127   0.14  -0.63  0.70  0.00  983    8  1.00  0.40 
  128   0.20  -0.63  0.70  0.00 1005    9  1.00  0.40 
  129   0.20  -0.63  0.69  0.00 1032   10  1.00  0.40 
  130   0.19  -0.63  0.71  0.00 1021   10  1.00  0.40 
  131   0.17  -0.63  0.70  0.00 1011   12  1.00  0.40 
  132   0.14  -0.63  0.70  0.00 1020    6  1.00  0.40 
  133   0.16  -0.63  0.73  0.00  965   10  1.00  0.40 
  134   0.10  -0.63  0.71  0.00  924   10  1.00  0.40 
  135   0.05  -0.63  0.71  0.00  988   11  1.00  0.40 
  136   0.01  -0.63  0.73  0.00 1017    9  1.00  0.40 
