initializeSLiMOptions(dimensionality = 'x');
initializeMutationType(1, 0.5, "n", 0, 1);
initializeMutationType(2, 0.5, "n", 0, 1);
initializeGenomicElementType(1, c(m1, m2), c(10, 1));
initializeGenomicElement(g1, 0, 99999);
initializeMutationRate(1e-07);
initializeRecombinationRate(1e-08);

// Starting run at generation <start>:
1 

gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1   0.00   0.00  0.00  0.00   90    7  1.00  0.40 
    2  -0.01   0.00  0.01  0.00   98   11  1.00  0.40 
    3  -0.01   0.00  0.01  0.00  111   10  1.00  0.40 
    4  -0.01   0.00  0.02  0.00   94   11  1.00  0.40 
    5  -0.02   0.00  0.02  0.00   90   12  1.00  0.40 
    6  -0.02   0.00  0.05  0.00   91   14  1.00  0.40 
    7  -0.01   0.00  0.05  0.00   94   12  1.00  0.40 
    8  -0.01   0.00  0.04  0.00   93    9  1.00  0.40 
    9  -0.00   0.00  0.05  0.00  107   12  1.00  0.40 
   10   0.00   0.00  0.05  0.00   85    8  1.00  0.40 
   11  -0.04   0.00  0.05  0.00  113   11  1.00  0.40 
   12  -0.06   0.00  0.08  0.00  112    7  1.00  0.40 
   13  -0.10   0.00  0.12  0.00  107   11  1.00  0.40 
   14  -0.11   0.00  0.14  0.00  105    8  1.00  0.40 
   15  -0.16   0.00  0.18  0.00  106    9  1.00  0.40 
   16  -0.25   0.00  0.25  0.00   94   10  1.00  0.40 
   17  -0.25   0.00  0.27  0.00   94   10  1.00  0.40 
   18  -0.26   0.00  0.25  0.00   92    7  1.00  0.40 
   19  -0.22   0.00  0.24  0.00   92   11  1.00  0.40 
   20  -0.21   0.00  0.27  0.00  106   12  1.00  0.40 
   21  -0.20   0.00  0.25  0.00  112   10  1.00  0.40 
   22  -0.19   0.00  0.27  0.00  105   13  1.00  0.40 
   23  -0.22   0.00  0.30  0.00  105    8  1.00  0.40 
   24  -0.24   0.00  0.33  0.00   90    8  1.00  0.40 
   25  -0.28   0.00  0.36  0.00  106    8  1.00  0.40 
   26  -0.29   0.00  0.37  0.00  109    7  1.00  0.40 
   27  -0.28   0.00  0.32  0.00   99   11  1.00  0.40 
   28  -0.23   0.00  0.35  0.00  101   15  1.00  0.40 
