initializeSLiMOptions(dimensionality = 'x');
initializeMutationType(1, 0.5, "n", 0, 1);
initializeMutationType(2, 0.5, "n", 0, 1);
initializeGenomicElementType(1, c(m1, m2), c(10, 1));
initializeGenomicElement(g1, 0, 99999);
initializeMutationRate(1e-07);
initializeRecombinationRate(1e-08);

// Starting run at generation <start>:
1 

gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1   0.00   0.00  0.00  0.00  123   95  1.00  0.40 
    2   0.00   0.00  0.00  0.00  103   97  1.00  0.40 
    3   0.00   0.00  0.00  0.00   92   97  1.00  0.40 
    4   0.00  -0.00  0.00  0.01   81   92  1.00  0.40 
    5  -0.03  -0.00  0.03  0.02  102  114  1.00  0.40 
    6  -0.01  -0.00  0.05  0.02   87   97  1.00  0.40 
    7   0.02  -0.00  0.03  0.01  109   97  1.00  0.40 
    8   0.01  -0.00  0.03  0.01  119  112  1.00  0.40 
    9   0.03  -0.00  0.05  0.01  109  110  1.00  0.40 
   10   0.07  -0.00  0.08  0.01  107   89  1.00  0.40 
   11   0.10  -0.01  0.10  0.03  113  109  1.00  0.40 
   12   0.21  -0.01  0.14  0.03  101  106  1.00  0.40 
   13   0.26  -0.00  0.18  0.01  105   87  1.00  0.40 
   14   0.48  -0.00  0.31  0.02  106   98  1.00  0.40 
   15   0.64  -0.00  0.34  0.02  110  109  1.00  0.40 
   16   0.84  -0.00  0.42  0.02  103  106  1.00  0.40 
   17   1.02  -0.01  0.49  0.02   98   87  1.00  0.40 
   18   1.08  -0.01  0.50  0.04  105  108  1.00  0.40 
   19   1.29  -0.03  0.60  0.08   96   91  1.00  0.40 
   20   1.45  -0.03  0.68  0.12   98   88  1.00  0.40 
   21   1.49  -0.02  0.67  0.10  102  113  1.00  0.40 
   22   1.55  -0.03  0.66  0.13  100   95  1.00  0.40 
   23   1.61  -0.02  0.65  0.10  107   93  1.00  0.40 
   24   1.75  -0.02  0.69  0.09  109   94  1.00  0.40 
   25   1.80  -0.02  0.69  0.09   94   92  1.00  0.40 
   26   1.83  -0.03  0.70  0.10  101   99  1.00  0.40 
   27   1.85  -0.02  0.65  0.08   97   94  1.00  0.40 
   28   1.85  -0.02  0.67  0.07   90  103  1.00  0.40 
   29   1.84  -0.02  0.68  0.08   93  111  1.00  0.40 
   30   1.85  -0.02  0.68  0.07   88  118  1.00  0.40 
   31   1.86  -0.01  0.69  0.04  110   89  1.00  0.40 
   32   1.85  -0.01  0.65  0.05   96  102  1.00  0.40 
   33   1.86  -0.01  0.61  0.05   84   96  1.00  0.40 
   34   1.85  -0.01  0.62  0.04  103  104  1.00  0.40 
   35   1.87  -0.01  0.62  0.03   92  116  1.00  0.40 
   36   1.87  -0.00  0.63  0.02   84  108  1.00  0.40 
   37   1.87  -0.00  0.61  0.02  113   98  1.00  0.40 
   38   1.87  -0.01  0.61  0.03   95  105  1.00  0.40 
   39   1.87   0.00  0.62  0.00   93   93  1.00  0.40 
   40   1.86   0.00  0.63  0.00  101   99  1.00  0.40 
   41   1.88   0.00  0.63  0.00  103   99  1.00  0.40 
   42   1.89   0.00  0.62  0.00   99   94  1.00  0.40 
   43   1.88   0.00  0.66  0.00  101  100  1.00  0.40 
   44   1.88   0.00  0.65  0.00  104  100  1.00  0.40 
   45   1.89   0.00  0.65  0.00  100   99  1.00  0.40 
   46   1.90   0.00  0.69  0.00  101   91  1.00  0.40 
   47   1.88   0.00  0.71  0.00   95  106  1.00  0.40 
   48   1.88   0.00  0.73  0.00   99  106  1.00  0.40 
   49   1.88   0.00  0.73  0.00   99  105  1.00  0.40 
   50   1.89   0.00  0.73  0.00  100   95  1.00  0.40 
   51   1.89   0.00  0.79  0.00  107  103  1.00  0.40 
   52   1.89   0.00  0.76  0.00  105  111  1.00  0.40 
   53   1.88   0.00  0.68  0.00   97  102  1.00  0.40 
   54   1.91   0.00  0.75  0.00   95  106  1.00  0.40 
   55   1.89   0.00  0.75  0.00  103   96  1.00  0.40 
   56   1.89   0.00  0.79  0.00  101   94  1.00  0.40 
   57   1.90   0.00  0.84  0.00   89   89  1.00  0.40 
   58   1.85   0.00  0.78  0.00  100  106  1.00  0.40 
   59   1.86   0.00  0.82  0.00   96  103  1.00  0.40 
   60   1.88   0.00  0.82  0.00  112  105  1.00  0.40 
   61   1.92   0.00  0.77  0.00   85   94  1.00  0.40 
   62   1.93   0.01  0.85  0.01  101   95  1.00  0.40 
   63   1.94   0.02  0.85  0.02  100   96  1.00  0.40 
   64   1.98   0.04  0.90  0.03  109   86  1.00  0.40 
   65   2.02   0.06  0.92  0.05   99   96  1.00  0.40 
#WARNING (Genome_Class::ExecuteMethod_removeMutations): removeMutations() should probably not be called from an late() event in a nonWF model; the removed mutation(s) will still influence fitness values until partway through the next generation.
   66   2.08   0.09  1.04  0.08   99  102  1.00  0.40 
   67   0.28   0.06  0.57  0.05   98  100  1.00  0.40 
   68   0.33   0.10  0.66  0.10  104   90  1.00  0.40 
   69   0.34   0.08  0.68  0.09  109   95  1.00  0.40 
   70   0.41   0.05  0.64  0.11  104  106  1.00  0.40 
   71   0.61   0.04  0.77  0.08  108  103  1.00  0.40 
   72   0.67   0.03  0.80  0.05   99   91  1.00  0.40 
   73   0.63   0.05  0.84  0.05  104  113  1.00  0.40 
   74   0.72   0.03  0.86  0.02   99   88  1.00  0.40 
   75   0.94   0.02  0.93  0.02   99  100  1.00  0.40 
   76   1.01   0.01  0.99  0.01  113   96  1.00  0.40 
   77   1.07   0.01  1.11  0.02   97  106  1.00  0.40 
   78   1.41   0.01  1.07  0.02   90   95  1.00  0.40 
   79   1.61   0.01  1.11  0.03  104  106  1.00  0.40 
   80   1.70  -0.00  1.11  0.03   99  110  1.00  0.40 
