gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
 1772  -8.54 -21.62 19.92  1.661000710016  1.00  0.40 
 1773  -8.58 -21.59 19.97  1.6710089 9823  1.00  0.40 
 1774  -8.60 -21.61 20.00  1.671001310046  1.00  0.40 
 1775  -8.60 -21.62 20.03  1.68 9973 9947  1.00  0.40 
 1776  -8.56 -21.61 19.95  1.6910022 9969  1.00  0.40 
 1777  -8.58 -21.63 19.95  1.68 993310037  1.00  0.40 
 1778  -8.55 -21.63 19.93  1.6810020 9995  1.00  0.40 
 1779  -8.56 -21.57 19.93  1.69 992310002  1.00  0.40 
 1780  -8.54 -21.59 19.94  1.68 992510075  1.00  0.40 
 1781  -8.54 -21.59 19.96  1.68 9954 9946  1.00  0.40 
 1782  -8.55 -21.60 19.95  1.66 9973 9970  1.00  0.40 
 1783  -8.55 -21.60 19.93  1.651013410038  1.00  0.40 
 1784  -8.51 -21.61 19.92  1.6510016 9877  1.00  0.40 
 1785  -8.52 -21.59 19.95  1.6510006 9949  1.00  0.40 
 1786  -8.51 -21.60 19.98  1.641005510061  1.00  0.40 
 1787  -8.54 -21.61 19.99  1.65 991810044  1.00  0.40 
 1788  -8.53 -21.60 19.96  1.6510020 9913  1.00  0.40 
 1789  -8.54 -21.56 19.95  1.661007110050  1.00  0.40 
 1790  -8.51 -21.51 19.93  1.681002110030  1.00  0.40 
 1791  -8.50 -21.50 19.93  1.69 996010136  1.00  0.40 
 1792  -8.50 -21.47 19.93  1.71 9968 9914  1.00  0.40 
 1793  -8.48 -21.48 19.93  1.71 9974 9939  1.00  0.40 
 1794  -8.47 -21.47 19.90  1.711003110006  1.00  0.40 
 1795  -8.48 -21.49 19.88  1.72 9810 9907  1.00  0.40 
 1796  -8.43 -21.49 19.86  1.71 9959 9981  1.00  0.40 
 1797  -8.45 -21.47 19.89  1.72 9943 9936  1.00  0.40 
 1798  -8.44 -21.49 19.89  1.7310014 9989  1.00  0.40 
 1799  -8.45 -21.45 19.91  1.74 995410081  1.00  0.40 
 1800  -8.49 -21.48 19.94  1.74 9931 9965  1.00  0.40 
 1801  -8.48 -21.47 19.93  1.75 9929 9960  1.00  0.40 
 1802  -8.48 -21.44 19.93  1.76 996810028  1.00  0.40 
 1803  -8.45 -21.41 19.93  1.7810057 9934  1.00  0.40 
 1804  -8.47 -21.40 19.93  1.77 9817 9956  1.00  0.40 
 1805  -8.45 -21.40 19.93  1.78 9887 9977  1.00  0.40 
 1806  -8.42 -21.40 19.94  1.78 994110040  1.00  0.40 
 1807  -8.39 -21.37 19.92  1.791002810043  1.00  0.40 
 1808  -8.38 -21.34 19.91  1.80 9998 9988  1.00  0.40 
 1809  -8.38 -21.41 19.90  1.811000410117  1.00  0.40 
 1810  -8.37 -21.40 19.87  1.811006210153  1.00  0.40 
 1811  -8.39 -21.40 19.86  1.81 9930 9949  1.00  0.40 
 1812  -8.40 -21.42 19.86  1.8110055 9972  1.00  0.40 
 1813  -8.41 -21.39 19.90  1.801006310038  1.00  0.40 
 1814  -8.40 -21.37 19.90  1.8010042 9984  1.00  0.40 
 1815  -8.42 -21.38 19.89  1.801002510016  1.00  0.40 
 1816  -8.41 -21.39 19.88  1.79 994410007  1.00  0.40 
 1817  -8.41 -21.40 19.93  1.80 9995 9979  1.00  0.40 
 1818  -8.41 -21.41 19.93  1.81 999410046  1.00  0.40 
 1819  -8.41 -21.42 19.94  1.81 9997 9962  1.00  0.40 
 1820  -8.40 -21.45 19.94  1.8010077 9917  1.00  0.40 
 1821  -8.41 -21.43 19.94  1.811003210008  1.00  0.40 
 1822  -8.40 -21.41 19.93  1.81 991310061  1.00  0.40 
 1823  -8.40 -21.38 19.93  1.81 9971 9984  1.00  0.40 
 1824  -8.40 -21.42 19.93  1.81 992810123  1.00  0.40 
 1825  -8.41 -21.39 19.95  1.82 9884 9953  1.00  0.40 
 1826  -8.42 -21.38 19.94  1.811012110017  1.00  0.40 
 1827  -8.40 -21.39 19.94  1.811000710088  1.00  0.40 
 1828  -8.45 -21.30 19.93  1.81 989110101  1.00  0.40 
 1829  -8.43 -21.28 19.94  1.82 9984 9988  1.00  0.40 
 1830  -8.41 -21.27 19.95  1.82 9988 9955  1.00  0.40 
 1831  -8.35 -21.23 19.90  1.831003710027  1.00  0.40 
 1832  -8.34 -21.23 19.89  1.821015610019  1.00  0.40 
 1833  -8.33 -21.23 19.86  1.82 9914 9927  1.00  0.40 
 1834  -8.31 -21.23 19.87  1.83 9861 9976  1.00  0.40 
 1835  -8.29 -21.20 19.92  1.83 9962 9974  1.00  0.40 
 1836  -8.27 -21.15 19.91  1.83 996710060  1.00  0.40 
 1837  -8.29 -21.18 19.90  1.84 9896 9981  1.00  0.40 
 1838  -8.27 -21.16 19.90  1.82 994610058  1.00  0.40 
 1839  -8.28 -21.11 19.94  1.8210085 9972  1.00  0.40 
 1840  -8.25 -21.13 19.90  1.83 9894 9884  1.00  0.40 
 1841  -8.24 -21.10 19.89  1.8310006 9892  1.00  0.40 
 1842  -8.27 -21.06 19.90  1.8410015 9983  1.00  0.40 
 1843  -8.27 -20.99 19.92  1.84 997410082  1.00  0.40 
 1844  -8.27 -20.94 19.92  1.8610052 9952  1.00  0.40 
 1845  -8.27 -20.90 19.96  1.87 9935 9951  1.00  0.40 
 1846  -8.27 -20.87 20.00  1.891003210178  1.00  0.40 
 1847  -8.26 -20.84 19.97  1.9010013 9917  1.00  0.40 
 1848  -8.26 -20.82 20.04  1.91 993710111  1.00  0.40 
 1849  -8.25 -20.83 20.03  1.9110067 9936  1.00  0.40 
 1850  -8.27 -20.81 20.03  1.9310006 9972  1.00  0.40 
 1851  -8.25 -20.82 20.05  1.931007210030  1.00  0.40 
 1852  -8.26 -20.76 20.06  1.94 9970 9957  1.00  0.40 
 1853  -8.29 -20.73 20.09  1.96 9876 9968  1.00  0.40 
 1854  -8.27 -20.69 20.12  1.971019110057  1.00  0.40 
 1855  -8.26 -20.66 20.12  1.97 9920 9932  1.00  0.40 
 1856  -8.27 -20.59 20.10  2.00 990510045  1.00  0.40 
 1857  -8.28 -20.47 20.13  2.02 996810168  1.00  0.40 
 1858  -8.25 -20.41 20.11  2.0410028 9953  1.00  0.40 
 1859  -8.24 -20.30 20.12  2.031011310028  1.00  0.40 
 1860  -8.24 -20.16 20.16  2.06 9965 9819  1.00  0.40 
 1861  -8.21 -20.04 20.13  2.07 9844 9897  1.00  0.40 
 1862  -8.20 -19.92 20.14  2.091009910081  1.00  0.40 
 1863  -8.21 -19.78 20.18  2.11 9898 9995  1.00  0.40 
 1864  -8.19 -19.70 20.17  2.12 994310155  1.00  0.40 
 1865  -8.21 -19.49 20.20  2.14 9836 9911  1.00  0.40 
 1866  -8.19 -19.29 20.13  2.181011910043  1.00  0.40 
 1867  -8.19 -19.15 20.16  2.1910020 9923  1.00  0.40 
 1868  -8.17 -18.91 20.15  2.211008710011  1.00  0.40 
 1869  -8.17 -18.70 20.16  2.22 9882 9905  1.00  0.40 
 1870  -8.16 -18.45 20.10  2.261011210036  1.00  0.40 
 1871  -8.15 -18.15 20.11  2.28 9903 9961  1.00  0.40 
 1872  -8.13 -17.87 20.12  2.32 9978 9965  1.00  0.40 
 1873  -8.08 -17.50 20.11  2.3310090 9843  1.00  0.40 
 1874  -8.08 -17.03 20.12  2.35 9896 9815  1.00  0.40 
 1875  -8.05 -16.55 20.11  2.3410014 9971  1.00  0.40 
 1876  -8.02 -16.00 20.13  2.32 984610072  1.00  0.40 
 1877  -8.01 -15.47 20.15  2.30 9973 9949  1.00  0.40 
 1878  -8.00 -14.92 20.12  2.261006710034  1.00  0.40 
 1879  -7.97 -14.27 20.11  2.19 993810062  1.00  0.40 
 1880  -7.91 -13.56 20.07  2.09 9905 9982  1.00  0.40 
 1881  -7.91 -12.90 20.07  1.9810117 9999  1.00  0.40 
 1882  -7.88 -12.27 20.04  1.85 9969 9959  1.00  0.40 
 1883  -7.84 -11.65 20.08  1.701010510061  1.00  0.40 
 1884  -7.82 -11.10 20.09  1.5610044 9892  1.00  0.40 
 1885  -7.81 -10.50 20.11  1.38 9915 9941  1.00  0.40 
 1886  -7.76 -10.02 20.14  1.22 9932 9942  1.00  0.40 
 1887  -7.69  -9.62 20.13  1.07 992710007  1.00  0.40 
 1888  -7.68  -9.23 20.19  0.9410000 9930  1.00  0.40 
 1889  -7.64  -8.93 20.26  0.82 9940 9933  1.00  0.40 
 1890  -7.59  -8.73 20.30  0.74 998010067  1.00  0.40 
 1891  -7.59  -8.55 20.34  0.6710076 9927  1.00  0.40 
 1892  -7.49  -8.44 20.34  0.63 9862 9974  1.00  0.40 
 1893  -7.45  -8.39 20.40  0.6010073 9965  1.00  0.40 
 1894  -7.41  -8.32 20.46  0.56 995610055  1.00  0.40 
 1895  -7.37  -8.26 20.52  0.531006110031  1.00  0.40 
 1896  -7.31  -8.26 20.60  0.5310018 9929  1.00  0.40 
 1897  -7.26  -8.28 20.65  0.5310039 9829  1.00  0.40 
 1898  -7.07  -8.31 20.64  0.541008410076  1.00  0.40 
 1899  -6.99  -8.31 20.68  0.5410019 9957  1.00  0.40 
 1900  -6.86  -8.33 20.73  0.5510016 9937  1.00  0.40 
 1901  -6.75  -8.37 20.76  0.561003710027  1.00  0.40 
 1902  -6.64  -8.43 20.81  0.58 9985 9878  1.00  0.40 
 1903  -6.53  -8.47 20.83  0.58 9889 9904  1.00  0.40 
 1904  -6.44  -8.53 20.86  0.5910062 9878  1.00  0.40 
 1905  -6.36  -8.57 20.91  0.60 988010072  1.00  0.40 
 1906  -6.24  -8.61 20.94  0.61 989210057  1.00  0.40 
 1907  -6.15  -8.65 20.94  0.62 9930 9987  1.00  0.40 
 1908  -6.06  -8.72 20.97  0.641009410107  1.00  0.40 
 1909  -5.87  -8.78 20.93  0.6610025 9976  1.00  0.40 
 1910  -5.72  -8.84 20.91  0.68 981110138  1.00  0.40 
 1911  -5.61  -8.89 20.88  0.68 9935 9945  1.00  0.40 
 1912  -5.51  -8.92 20.90  0.70 9859 9886  1.00  0.40 
 1913  -5.33  -8.95 20.85  0.71 996710013  1.00  0.40 
 1914  -5.18  -8.99 20.81  0.72 9952 9967  1.00  0.40 
 1915  -5.10  -9.01 20.84  0.72 9946 9971  1.00  0.40 
 1916  -5.02  -9.04 20.82  0.7310010 9984  1.00  0.40 
 1917  -4.89  -9.07 20.79  0.7410027 9962  1.00  0.40 
 1918  -4.77  -9.11 20.76  0.76 993610098  1.00  0.40 
 1919  -4.68  -9.12 20.78  0.76 9883 9913  1.00  0.40 
 1920  -4.57  -9.12 20.77  0.761003610147  1.00  0.40 
 1921  -4.50  -9.12 20.74  0.7710117 9876  1.00  0.40 
 1922  -4.39  -9.13 20.71  0.7810028 9964  1.00  0.40 
 1923  -4.32  -9.11 20.69  0.781009710121  1.00  0.40 
 1924  -4.25  -9.10 20.65  0.7910032 9983  1.00  0.40 
 1925  -4.13  -9.12 20.62  0.80 994410037  1.00  0.40 
 1926  -4.09  -9.14 20.64  0.81 9949 9987  1.00  0.40 
 1927  -4.03  -9.15 20.63  0.831005510045  1.00  0.40 
 1928  -3.89  -9.12 20.57  0.8410069 9967  1.00  0.40 
 1929  -3.82  -9.14 20.55  0.8510082 9921  1.00  0.40 
 1930  -3.73  -9.15 20.56  0.8610094 9964  1.00  0.40 
 1931  -3.62  -9.12 20.49  0.86 987210114  1.00  0.40 
 1932  -3.57  -9.10 20.49  0.8710077 9982  1.00  0.40 
 1933  -3.48  -9.08 20.45  0.8810068 9886  1.00  0.40 
 1934  -3.37  -9.05 20.46  0.891005210056  1.00  0.40 
 1935  -3.34  -9.02 20.46  0.891001710047  1.00  0.40 
 1936  -3.30  -8.97 20.46  0.901002910036  1.00  0.40 
 1937  -3.28  -8.90 20.48  0.91 9983 9929  1.00  0.40 
 1938  -3.22  -8.86 20.45  0.92 996210011  1.00  0.40 
 1939  -3.19  -8.80 20.40  0.921004110064  1.00  0.40 
 1940  -3.18  -8.71 20.35  0.93 9963 9990  1.00  0.40 
 1941  -3.14  -8.65 20.34  0.941002710163  1.00  0.40 
 1942  -3.10  -8.61 20.29  0.95 9901 9959  1.00  0.40 
 1943  -3.05  -8.53 20.24  0.96 9954 9958  1.00  0.40 
 1944  -3.05  -8.41 20.28  0.97 993310006  1.00  0.40 
 1945  -2.98  -8.29 20.27  0.99 993810046  1.00  0.40 
 1946  -2.97  -8.16 20.29  1.001007510139  1.00  0.40 
 1947  -2.97  -8.01 20.31  1.02 9996 9930  1.00  0.40 
 1948  -2.95  -7.87 20.30  1.04 9878 9937  1.00  0.40 
 1949  -2.92  -7.74 20.33  1.06 999710004  1.00  0.40 
 1950  -2.87  -7.56 20.31  1.0910096 9923  1.00  0.40 
 1951  -2.78  -7.35 20.25  1.12 999010019  1.00  0.40 
 1952  -2.78  -7.13 20.29  1.151004710024  1.00  0.40 
 1953  -2.78  -6.88 20.35  1.18 9949 9857  1.00  0.40 
 1954  -2.77  -6.62 20.38  1.211005310000  1.00  0.40 
 1955  -2.75  -6.30 20.40  1.2610077 9866  1.00  0.40 
 1956  -2.71  -6.00 20.42  1.28 996810067  1.00  0.40 
 1957  -2.70  -5.69 20.46  1.311008110080  1.00  0.40 
 1958  -2.69  -5.38 20.52  1.34 9953 9978  1.00  0.40 
 1959  -2.69  -5.03 20.56  1.361001310022  1.00  0.40 
 1960  -2.68  -4.73 20.61  1.391009310060  1.00  0.40 
 1961  -2.72  -4.40 20.67  1.411006910087  1.00  0.40 
 1962  -2.80  -4.07 20.77  1.4310118 9960  1.00  0.40 
 1963  -2.95  -3.80 20.93  1.44 9985 9955  1.00  0.40 
 1964  -3.04  -3.52 21.04  1.451005610028  1.00  0.40 
 1965  -3.20  -3.25 21.18  1.461007310031  1.00  0.40 
 1966  -3.28  -3.02 21.29  1.46 994710142  1.00  0.40 
 1967  -3.50  -2.81 21.45  1.46 9901 9960  1.00  0.40 
 1968  -3.71  -2.61 21.60  1.46 9918 9963  1.00  0.40 
 1969  -3.99  -2.44 21.77  1.44 995210102  1.00  0.40 
 1970  -4.24  -2.27 21.90  1.4310008 9948  1.00  0.40 
 1971  -4.59  -2.10 22.06  1.4010068 9963  1.00  0.40 
 1972  -5.00  -1.97 22.18  1.38 987510010  1.00  0.40 
 1973  -5.49  -1.86 22.29  1.36 984910117  1.00  0.40 
 1974  -5.95  -1.77 22.34  1.3310108 9908  1.00  0.40 
 1975  -6.50  -1.68 22.34  1.331001510020  1.00  0.40 
 1976  -7.00  -1.60 22.25  1.3110008 9953  1.00  0.40 
 1977  -7.48  -1.54 22.16  1.31 996310092  1.00  0.40 
 1978  -7.87  -1.49 22.02  1.301001910051  1.00  0.40 
 1979  -8.22  -1.44 21.85  1.29 997810047  1.00  0.40 
 1980  -8.61  -1.40 21.67  1.28 9982 9922  1.00  0.40 
 1981  -8.96  -1.38 21.48  1.27 9813 9983  1.00  0.40 
 1982  -9.16  -1.36 21.37  1.26 9986 9989  1.00  0.40 
 1983  -9.43  -1.34 21.15  1.25 999610143  1.00  0.40 
 1984  -9.61  -1.32 21.03  1.2510072 9947  1.00  0.40 
 1985  -9.69  -1.31 20.94  1.24 998210059  1.00  0.40 
 1986  -9.88  -1.30 20.83  1.231009910037  1.00  0.40 
 1987 -10.05  -1.28 20.68  1.22 9986 9929  1.00  0.40 
 1988 -10.13  -1.28 20.50  1.241000510029  1.00  0.40 
 1989 -10.23  -1.29 20.40  1.2410053 9976  1.00  0.40 
 1990 -10.25  -1.28 20.36  1.24 994210040  1.00  0.40 
 1991 -10.38  -1.29 20.23  1.2410058 9904  1.00  0.40 
 1992 -10.40  -1.29 20.27  1.2410115 9994  1.00  0.40 
 1993 -10.49  -1.30 20.13  1.2410017 9985  1.00  0.40 
 1994 -10.54  -1.32 20.09  1.25 992010037  1.00  0.40 
 1995 -10.58  -1.35 19.98  1.2510025 9962  1.00  0.40 
 1996 -10.60  -1.36 19.95  1.2610057 9954  1.00  0.40 
 1997 -10.60  -1.37 19.89  1.27 9956 9962  1.00  0.40 
 1998 -10.71  -1.41 19.75  1.2710021 9957  1.00  0.40 
 1999 -10.77  -1.44 19.66  1.271004510062  1.00  0.40 
 2000 -10.86  -1.45 19.52  1.2810033 9961  1.00  0.40 
 2001 -10.89  -1.46 19.40  1.2810149 9891  1.00  0.40 
 2002 -10.91  -1.48 19.37  1.29 996610039  1.00  0.40 
 2003 -10.89  -1.46 19.45  1.2810154 9988  1.00  0.40 
 2004 -10.93  -1.48 19.37  1.29 995910069  1.00  0.40 
 2005 -10.99  -1.50 19.26  1.3110029 9864  1.00  0.40 
 2006 -11.03  -1.52 19.26  1.3210114 9925  1.00  0.40 
 2007 -11.09  -1.51 19.25  1.32 9952 9830  1.00  0.40 
 2008 -11.11  -1.53 19.24  1.32 9977 9954  1.00  0.40 
 2009 -11.08  -1.53 19.23  1.3110095 9993  1.00  0.40 
 2010 -11.14  -1.55 19.18  1.3210127 9993  1.00  0.40 
 2011 -11.25  -1.57 19.12  1.33 998810048  1.00  0.40 
 2012 -11.30  -1.58 19.05  1.33 998310122  1.00  0.40 
 2013 -11.32  -1.60 19.07  1.331001410116  1.00  0.40 
 2014 -11.31  -1.61 19.01  1.33 999110008  1.00  0.40 
 2015 -11.42  -1.64 18.82  1.31 9997 9908  1.00  0.40 
 2016 -11.39  -1.66 18.80  1.331000410083  1.00  0.40 
 2017 -11.41  -1.66 18.77  1.33 9876 9845  1.00  0.40 
 2018 -11.45  -1.68 18.65  1.33 9965 9945  1.00  0.40 
 2019 -11.43  -1.70 18.69  1.321002410046  1.00  0.40 
 2020 -11.46  -1.72 18.59  1.331011510017  1.00  0.40 
 2021 -11.53  -1.72 18.55  1.3310089 9974  1.00  0.40 
 2022 -11.56  -1.72 18.47  1.3310106 9982  1.00  0.40 
 2023 -11.54  -1.71 18.58  1.331004610085  1.00  0.40 
 2024 -11.57  -1.71 18.42  1.34 995710029  1.00  0.40 
 2025 -11.63  -1.73 18.40  1.341005910013  1.00  0.40 
 2026 -11.72  -1.74 18.31  1.34 9952 9960  1.00  0.40 
 2027 -11.78  -1.77 18.26  1.341007310046  1.00  0.40 
 2028 -11.79  -1.76 18.32  1.34 998210034  1.00  0.40 
 2029 -11.79  -1.76 18.26  1.3410133 9956  1.00  0.40 
 2030 -11.82  -1.77 18.31  1.33 998210006  1.00  0.40 
 2031 -11.84  -1.74 18.22  1.3410078 9946  1.00  0.40 
 2032 -11.91  -1.75 18.06  1.3410132 9989  1.00  0.40 
 2033 -11.93  -1.77 18.04  1.3310179 9966  1.00  0.40 
 2034 -11.92  -1.75 17.96  1.33 993610080  1.00  0.40 
 2035 -11.97  -1.78 17.91  1.33 9935 9964  1.00  0.40 
 2036 -11.95  -1.80 17.89  1.34 9901 9974  1.00  0.40 
 2037 -12.01  -1.81 17.76  1.3310114 9935  1.00  0.40 
 2038 -12.02  -1.81 17.70  1.341005010121  1.00  0.40 
 2039 -12.01  -1.81 17.71  1.351004410013  1.00  0.40 
 2040 -12.00  -1.80 17.65  1.341001410165  1.00  0.40 
 2041 -12.04  -1.81 17.69  1.34 989910063  1.00  0.40 
 2042 -12.07  -1.83 17.73  1.341008710093  1.00  0.40 
 2043 -12.10  -1.85 17.61  1.351008910075  1.00  0.40 
 2044 -12.13  -1.88 17.53  1.35 988310059  1.00  0.40 
 2045 -12.11  -1.87 17.45  1.361000710035  1.00  0.40 
 2046 -12.17  -1.84 17.39  1.3710039 9870  1.00  0.40 
 2047 -12.22  -1.83 17.45  1.36 996710035  1.00  0.40 
 2048 -12.19  -1.83 17.53  1.361005510016  1.00  0.40 
 2049 -12.19  -1.81 17.55  1.3710003 9917  1.00  0.40 
 2050 -12.23  -1.81 17.57  1.36 996210089  1.00  0.40 
 2051 -12.25  -1.84 17.49  1.371003510106  1.00  0.40 
 2052 -12.25  -1.86 17.56  1.3710070 9981  1.00  0.40 
 2053 -12.20  -1.86 17.63  1.3710039 9916  1.00  0.40 
 2054 -12.25  -1.85 17.63  1.3810007 9929  1.00  0.40 
 2055 -12.26  -1.89 17.60  1.3810015 9960  1.00  0.40 
 2056 -12.26  -1.91 17.57  1.40 9961 9977  1.00  0.40 
 2057 -12.28  -1.92 17.51  1.431008910001  1.00  0.40 
 2058 -12.30  -1.93 17.45  1.43 9867 9990  1.00  0.40 
 2059 -12.35  -1.93 17.43  1.4210120 9922  1.00  0.40 
 2060 -12.37  -1.93 17.46  1.43 995210107  1.00  0.40 
 2061 -12.34  -1.97 17.47  1.45 995510058  1.00  0.40 
 2062 -12.32  -2.03 17.47  1.4610024 9984  1.00  0.40 
 2063 -12.35  -2.09 17.42  1.471015010024  1.00  0.40 
 2064 -12.34  -2.12 17.38  1.48 995710037  1.00  0.40 
 2065 -12.31  -2.17 17.49  1.50 9885 9848  1.00  0.40 
 2066 -12.35  -2.25 17.42  1.52 9772 9975  1.00  0.40 
 2067 -12.43  -2.37 17.39  1.551005510006  1.00  0.40 
 2068 -12.42  -2.46 17.30  1.591003410022  1.00  0.40 
 2069 -12.45  -2.60 17.32  1.6310003 9973  1.00  0.40 
 2070 -12.43  -2.79 17.31  1.6810103 9881  1.00  0.40 
 2071 -12.38  -3.01 17.39  1.731007910008  1.00  0.40 
 2072 -12.36  -3.22 17.39  1.801001910008  1.00  0.40 
 2073 -12.35  -3.54 17.32  1.89 9946 9981  1.00  0.40 
 2074 -12.31  -3.88 17.41  1.9610170 9912  1.00  0.40 
 2075 -12.29  -4.31 17.46  2.061009610004  1.00  0.40 
 2076 -12.27  -4.76 17.49  2.1410044 9960  1.00  0.40 
 2077 -12.24  -5.39 17.57  2.25 9903 9955  1.00  0.40 
 2078 -12.21  -6.02 17.59  2.34 986410123  1.00  0.40 
 2079 -12.17  -6.60 17.68  2.40 993110112  1.00  0.40 
 2080 -12.11  -7.21 17.81  2.4510001 9933  1.00  0.40 
 2081 -12.09  -7.83 17.78  2.4810007 9996  1.00  0.40 
 2082 -12.06  -8.41 17.92  2.49 9998 9955  1.00  0.40 
 2083 -12.01  -8.99 18.06  2.4910035 9961  1.00  0.40 
 2084 -11.99  -9.65 18.08  2.47 9974 9939  1.00  0.40 
 2085 -11.85 -10.16 18.20  2.43 9961 9987  1.00  0.40 
 2086 -11.74 -10.61 18.40  2.3810112 9941  1.00  0.40 
 2087 -11.64 -11.01 18.60  2.331004710045  1.00  0.40 
 2088 -11.55 -11.36 18.78  2.2810038 9995  1.00  0.40 
 2089 -11.43 -11.64 18.86  2.231008410054  1.00  0.40 
 2090 -11.25 -11.88 19.01  2.19 998210024  1.00  0.40 
 2091 -11.06 -12.01 19.22  2.14 989310080  1.00  0.40 
 2092 -10.80 -12.23 19.54  2.09 9945 9949  1.00  0.40 
 2093 -10.52 -12.45 19.88  2.05 9933 9969  1.00  0.40 
 2094 -10.32 -12.53 20.12  2.021003710080  1.00  0.40 
 2095 -10.06 -12.69 20.42  1.99 9919 9996  1.00  0.40 
 2096  -9.84 -12.85 20.68  1.9610014 9977  1.00  0.40 
 2097  -9.54 -12.86 21.01  1.94 999010004  1.00  0.40 
 2098  -9.33 -12.82 21.24  1.9410024 9937  1.00  0.40 
 2099  -9.10 -12.90 21.46  1.93 985210054  1.00  0.40 
 2100  -8.93 -13.03 21.64  1.921006510049  1.00  0.40 
 2101  -8.45 -13.07 22.01  1.91 9973 9928  1.00  0.40 
 2102  -8.17 -13.09 22.26  1.90 9989 9967  1.00  0.40 
 2103  -8.12 -13.10 22.32  1.89 9961 9843  1.00  0.40 
 2104  -7.78 -13.12 22.57  1.88 985810043  1.00  0.40 
 2105  -7.55 -13.21 22.71  1.8810115 9996  1.00  0.40 
 2106  -7.31 -13.17 22.85  1.881014610099  1.00  0.40 
 2107  -7.04 -13.16 23.04  1.88 992310124  1.00  0.40 
 2108  -6.87 -13.15 23.17  1.88 997010193  1.00  0.40 
 2109  -6.61 -13.07 23.26  1.89 9872 9994  1.00  0.40 
 2110  -6.45 -13.13 23.33  1.9010040 9892  1.00  0.40 
 2111  -6.24 -13.10 23.38  1.9110042 9947  1.00  0.40 
 2112  -6.10 -13.11 23.45  1.901008410013  1.00  0.40 
 2113  -5.94 -13.12 23.50  1.89 9934 9944  1.00  0.40 
 2114  -5.76 -13.11 23.54  1.89 9944 9975  1.00  0.40 
 2115  -5.62 -13.21 23.59  1.8910053 9990  1.00  0.40 
 2116  -5.63 -13.15 23.61  1.901006110027  1.00  0.40 
 2117  -5.48 -13.11 23.63  1.9010063 9974  1.00  0.40 
 2118  -5.24 -13.18 23.68  1.901003710004  1.00  0.40 
 2119  -5.14 -13.17 23.69  1.9110023 9984  1.00  0.40 
 2120  -4.97 -13.16 23.76  1.921006810049  1.00  0.40 
 2121  -4.87 -13.16 23.78  1.9310063 9949  1.00  0.40 
 2122  -4.74 -13.19 23.79  1.94 993510079  1.00  0.40 
 2123  -4.68 -13.18 23.81  1.94 993710092  1.00  0.40 
 2124  -4.46 -13.17 23.84  1.94 997310034  1.00  0.40 
 2125  -4.34 -13.11 23.86  1.9410049 9998  1.00  0.40 
 2126  -4.18 -13.12 23.84  1.941002810011  1.00  0.40 
 2127  -4.08 -13.09 23.83  1.9410073 9914  1.00  0.40 
 2128  -3.96 -13.09 23.80  1.95 981110022  1.00  0.40 
 2129  -3.89 -13.15 23.79  1.95 986810020  1.00  0.40 
 2130  -3.71 -13.16 23.76  1.951000910006  1.00  0.40 
 2131  -3.62 -13.17 23.76  1.9610019 9882  1.00  0.40 
 2132  -3.46 -13.18 23.77  1.98 9967 9920  1.00  0.40 
 2133  -3.33 -13.21 23.74  1.981002210114  1.00  0.40 
 2134  -3.29 -13.27 23.75  1.9810073 9912  1.00  0.40 
 2135  -3.23 -13.24 23.74  1.9810014 9914  1.00  0.40 
 2136  -3.12 -13.25 23.70  1.9910078 9970  1.00  0.40 
 2137  -3.00 -13.22 23.69  2.001005510029  1.00  0.40 
 2138  -2.96 -13.16 23.70  2.01 996410018  1.00  0.40 
 2139  -2.91 -13.19 23.70  2.02 999210031  1.00  0.40 
 2140  -2.74 -13.14 23.66  2.02 9981 9873  1.00  0.40 
 2141  -2.62 -13.12 23.63  2.031003910104  1.00  0.40 
 2142  -2.48 -13.15 23.61  2.0210023 9858  1.00  0.40 
 2143  -2.37 -13.16 23.60  2.0410052 9917  1.00  0.40 
 2144  -2.31 -13.26 23.59  2.0410017 9997  1.00  0.40 
 2145  -2.20 -13.26 23.53  2.04 9977 9998  1.00  0.40 
 2146  -2.01 -13.27 23.51  2.05 9898 9975  1.00  0.40 
 2147  -1.99 -13.25 23.49  2.06 9971 9932  1.00  0.40 
 2148  -1.90 -13.20 23.43  2.0710051 9960  1.00  0.40 
 2149  -1.79 -13.17 23.39  2.071000210018  1.00  0.40 
 2150  -1.67 -13.15 23.35  2.07 996810125  1.00  0.40 
 2151  -1.57 -13.19 23.32  2.0810004 9905  1.00  0.40 
 2152  -1.36 -13.24 23.25  2.071004310061  1.00  0.40 
 2153  -1.19 -13.26 23.18  2.0710046 9846  1.00  0.40 
 2154  -1.05 -13.33 23.13  2.0710030 9964  1.00  0.40 
 2155  -0.88 -13.37 23.03  2.08 9833 9993  1.00  0.40 
 2156  -0.68 -13.45 22.99  2.0910147 9986  1.00  0.40 
 2157  -0.60 -13.48 22.94  2.091002110046  1.00  0.40 
 2158  -0.43 -13.54 22.87  2.091006010031  1.00  0.40 
 2159  -0.32 -13.53 22.86  2.111007410036  1.00  0.40 
 2160  -0.11 -13.55 22.77  2.1110054 9987  1.00  0.40 
 2161   0.07 -13.58 22.66  2.1110047 9854  1.00  0.40 
 2162   0.18 -13.60 22.67  2.12 9906 9989  1.00  0.40 
 2163   0.27 -13.62 22.61  2.12 9874 9948  1.00  0.40 
