gen	pheno_p	pheno_h	div_p	div_h	ind_p	ind_h	sig_K	sig_C
    1   0.00   0.00  0.00  0.00	 1000	 1000  1.00  0.40 
    2   0.00  -0.00  0.01  0.00	 3000	 2000  1.00  0.40 
    3   0.00   0.00  0.01  0.00	 9000	 4000  1.00  0.40 
    4   0.00   0.00  0.02  0.00	 9945	 7989  1.00  0.40 
    5   0.00   0.00  0.03  0.00	 9925	 9929  1.00  0.40 
    6   0.00   0.00  0.05  0.00	10053	 9953  1.00  0.40 
    7   0.01  -0.00  0.06  0.00	10135	 9988  1.00  0.40 
    8   0.01  -0.00  0.09  0.00	10021	10044  1.00  0.40 
    9   0.01  -0.00  0.12  0.00	10032	10067  1.00  0.40 
   10   0.01   0.00  0.16  0.01	 9912	10019  1.00  0.40 
   11   0.00   0.00  0.22  0.01	10016	 9907  1.00  0.40 
   12   0.01   0.00  0.29  0.01	 9913	 9960  1.00  0.40 
   13   0.01   0.00  0.38  0.01	10041	 9973  1.00  0.40 
   14   0.00   0.00  0.49  0.01	10046	10088  1.00  0.40 
   15  -0.01   0.00  0.61  0.01	 9919	10036  1.00  0.40 
   16  -0.02   0.00  0.72  0.01	10037	 9934  1.00  0.40 
   17  -0.03   0.00  0.83  0.01	 9970	 9976  1.00  0.40 
   18  -0.06   0.00  0.95  0.01	10002	10016  1.00  0.40 
   19  -0.08   0.00  1.03  0.01	 9884	10020  1.00  0.40 
   20  -0.10   0.00  1.09  0.01	10044	10053  1.00  0.40 
   21  -0.11   0.00  1.14  0.01	 9959	10104  1.00  0.40 
   22  -0.10   0.00  1.18  0.02	 9944	 9925  1.00  0.40 
   23  -0.12   0.00  1.21  0.02	 9958	10052  1.00  0.40 
   24  -0.18   0.00  1.24  0.02	10152	10009  1.00  0.40 
   25  -0.17   0.00  1.26  0.02	10060	10035  1.00  0.40 
   26  -0.19   0.00  1.28  0.02	 9967	10124  1.00  0.40 
   27  -0.21   0.00  1.29  0.03	10043	10039  1.00  0.40 
   28  -0.22   0.00  1.30  0.03	10006	 9963  1.00  0.40 
   29  -0.26  -0.00  1.31  0.04	10028	10052  1.00  0.40 
   30  -0.27  -0.00  1.32  0.04	 9950	10167  1.00  0.40 
   31  -0.24  -0.01  1.33  0.05	 9940	10139  1.00  0.40 
   32  -0.26  -0.01  1.35  0.06	 9931	 9887  1.00  0.40 
   33  -0.28  -0.02  1.36  0.06	10058	10061  1.00  0.40 
   34  -0.25  -0.03  1.37  0.07	10025	 9858  1.00  0.40 
   35  -0.24  -0.03  1.38  0.08	 9959	 9976  1.00  0.40 
   36  -0.23  -0.04  1.39  0.09	 9972	 9944  1.00  0.40 
   37  -0.22  -0.06  1.40  0.10	 9879	 9968  1.00  0.40 
   38  -0.22  -0.08  1.42  0.12	10083	10071  1.00  0.40 
   39  -0.18  -0.10  1.44  0.14	10088	 9949  1.00  0.40 
   40  -0.17  -0.12  1.45  0.16	 9875	 9960  1.00  0.40 
   41  -0.13  -0.15  1.47  0.19	10119	10047  1.00  0.40 
   42  -0.14  -0.19  1.48  0.22	10011	10044  1.00  0.40 
   43  -0.16  -0.23  1.48  0.26	10077	10031  1.00  0.40 
   44  -0.14  -0.30  1.49  0.31	10007	 9899  1.00  0.40 
   45  -0.07  -0.37  1.51  0.35	 9970	 9935  1.00  0.40 
   46  -0.03  -0.44  1.53  0.40	 9959	10048  1.00  0.40 
   47   0.10  -0.49  1.54  0.45	10038	 9969  1.00  0.40 
   48   0.19  -0.56  1.55  0.50	10167	 9939  1.00  0.40 
   49   0.29  -0.61  1.56  0.55	10072	10225  1.00  0.40 
   50   0.37  -0.66  1.57  0.60	 9913	 9999  1.00  0.40 
   51   0.43  -0.69  1.57  0.65	 9901	 9937  1.00  0.40 
   52   0.54  -0.70  1.58  0.69	 9904	10011  1.00  0.40 
   53   0.64  -0.71  1.60  0.74	 9964	10075  1.00  0.40 
   54   0.73  -0.73  1.61  0.79	10011	 9987  1.00  0.40 
   55   0.85  -0.67  1.61  0.83	10038	 9986  1.00  0.40 
   56   0.90  -0.60  1.62  0.88	10053	10015  1.00  0.40 
   57   0.95  -0.54  1.63  0.91	10095	 9914  1.00  0.40 
   58   1.00  -0.42  1.65  0.95	10040	 9971  1.00  0.40 
   59   1.02  -0.30  1.67  1.00	 9949	10062  1.00  0.40 
   60   1.03  -0.15  1.68  1.03	 9924	10054  1.00  0.40 
   61   1.01   0.04  1.70  1.07	10070	 9888  1.00  0.40 
   62   0.99   0.20  1.72  1.11	10056	 9896  1.00  0.40 
   63   0.96   0.40  1.73  1.14	 9902	10019  1.00  0.40 
   64   0.86   0.58  1.75  1.16	 9971	10030  1.00  0.40 
   65   0.82   0.78  1.76  1.19	 9935	 9999  1.00  0.40 
   66   0.72   0.93  1.79  1.22	10061	 9934  1.00  0.40 
   67   0.59   1.11  1.81  1.24	10013	 9998  1.00  0.40 
   68   0.38   1.26  1.82  1.26	 9938	 9965  1.00  0.40 
   69   0.17   1.39  1.86  1.28	 9981	 9923  1.00  0.40 
   70  -0.01   1.49  1.87  1.29	10042	10185  1.00  0.40 
   71  -0.27   1.58  1.90  1.30	10031	10015  1.00  0.40 
   72  -0.51   1.67  1.92  1.33	 9922	 9985  1.00  0.40 
   73  -0.78   1.74  1.95  1.33	10036	10038  1.00  0.40 
   74  -1.04   1.79  1.96  1.35	10015	 9865  1.00  0.40 
   75  -1.25   1.80  1.99  1.36	10142	 9975  1.00  0.40 
   76  -1.41   1.80  1.99  1.36	 9971	10080  1.00  0.40 
   77  -1.60   1.81  2.01  1.38	 9892	10029  1.00  0.40 
   78  -1.79   1.79  2.03  1.37	 9910	10077  1.00  0.40 
   79  -1.98   1.73  2.05  1.38	10015	10000  1.00  0.40 
   80  -2.13   1.66  2.06  1.39	 9965	 9986  1.00  0.40 
   81  -2.25   1.57  2.08  1.41	10019	 9973  1.00  0.40 
   82  -2.37   1.45  2.09  1.41	 9961	 9995  1.00  0.40 
   83  -2.46   1.28  2.10  1.42	10048	10023  1.00  0.40 
   84  -2.54   1.09  2.10  1.42	 9956	 9993  1.00  0.40 
   85  -2.61   0.88  2.11  1.43	10041	 9999  1.00  0.40 
   86  -2.71   0.61  2.12  1.44	10044	10086  1.00  0.40 
   87  -2.74   0.29  2.14  1.45	10202	 9963  1.00  0.40 
   88  -2.76  -0.08  2.14  1.45	 9996	10002  1.00  0.40 
   89  -2.74  -0.46  2.15  1.46	10034	 9991  1.00  0.40 
   90  -2.73  -0.87  2.17  1.47	 9869	 9975  1.00  0.40 
   91  -2.70  -1.32  2.20  1.47	 9963	10130  1.00  0.40 
   92  -2.62  -1.72  2.22  1.49	 9990	 9934  1.00  0.40 
   93  -2.52  -2.11  2.23  1.48	10001	 9892  1.00  0.40 
   94  -2.37  -2.48  2.26  1.49	 9925	 9940  1.00  0.40 
   95  -2.14  -2.77  2.30  1.50	 9950	10066  1.00  0.40 
   96  -1.92  -2.98  2.33  1.52	 9973	 9859  1.00  0.40 
   97  -1.59  -3.16  2.36  1.52	 9986	10053  1.00  0.40 
   98  -1.25  -3.31  2.39  1.53	10057	 9997  1.00  0.40 
   99  -0.80  -3.42  2.42  1.53	 9941	10013  1.00  0.40 
  100  -0.39  -3.49  2.43  1.54	10018	10096  1.00  0.40 
